screen_time_minutes,accelerometer_mean,gyroscope_mean,touch_events_per_minute,battery_consumption_per_hour,cpu_usage_percent,background_apps_running,device_temperature_c,usage_class,overheating_flag,cpu_usage,battery_drain,temperature,memory_usage,screen_time,gaming_time,social_media_time,Age_Group,Usage_Type,Health_Risk,total_usage,usage_intensity
125,11.41355365,3.115909524,86,6.90761816,92,14,34.28994936,1,0,,,,,,,,Adult,Productivity,Low,,
261,6.903405368,11.25676267,67,24.65428596,40,18,28.91680381,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,37,5,38,5646,4.03,3.98,4.61,Young Adult,Social Media,Low,12.62,3.131513648
,,,,,,,,,,14,20,37,3479,4.64,2.62,3.18,Young Adult,Social Media,Low,10.44,2.25
,,,,,,,,,,11,8,45,4261,7.21,4.58,5.37,Teen,Social Media,Medium,17.16,2.380027739
241,11.61941142,5.243830453,104,28.13163695,64,10,37.15538796,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,24,30,4730,6.23,2.3,0.53,Young Adult,Gaming,Medium,9.06,1.454253612
,,,,,,,,,,30,18,40,2166,9.55,4.6,3.09,Teen,Gaming,High,17.24,1.805235602
299,9.91121059,11.92462728,70,4.47458307,9,6,39.92921852,1,0,,,,,,,,Adult,Productivity,Low,,
267,4.414501221,8.504349792,154,20.41075306,25,16,45.2677335,1,1,,,,,,,,Adult,Productivity,Low,,
384,0.872811215,2.742005722,32,3.209537922,40,22,33.30643207,1,0,,,,,,,,Adult,Productivity,Low,,
128,8.163521527,7.456583215,26,21.64841924,77,3,36.61356536,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,56,23,36,2369,2.8,0.18,2.06,Adult,Social Media,Low,5.04,1.8
13,16.85625919,12.33577002,19,2.248885873,44,13,46.57585582,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,17,40,4124,7.54,0.16,5.92,Teen,Social Media,Medium,13.62,1.806366048
101,8.745591705,2.542624862,36,1.041882396,52,8,47.49630717,0,1,,,,,,,,Adult,Productivity,Low,,
275,17.66446323,2.586714563,190,3.644021699,81,8,29.92814043,1,0,,,,,,,,Adult,Productivity,Low,,
308,0.203178769,10.47974598,84,21.02969017,62,7,37.89526227,1,0,,,,,,,,Adult,Productivity,Low,,
43,11.16450027,6.882153278,150,25.54417935,58,21,41.27672867,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,6,30,3660,4.09,1.3,0.51,Young Adult,Productivity,Low,5.9,1.442542787
,,,,,,,,,,70,27,30,7614,9.55,4.62,5.25,Teen,Social Media,High,19.42,2.033507853
,,,,,,,,,,57,23,42,7665,7.45,1.74,2.73,Teen,Social Media,Medium,11.92,1.6
396,14.32044257,13.41854808,113,21.30731846,46,9,36.26954227,1,0,,,,,,,,Adult,Productivity,Low,,
322,19.14033761,1.794606159,98,6.403901631,5,27,39.12875924,1,0,,,,,,,,Adult,Productivity,Low,,
46,13.03049628,8.053266682,96,20.42484403,97,12,45.04237769,1,1,,,,,,,,Adult,Productivity,Low,,
350,9.347008877,1.383604714,35,31.82146646,78,3,35.69347105,1,0,,,,,,,,Adult,Productivity,Low,,
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
220,18.69881855,13.8644243,124,17.20701216,21,5,42.50578629,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,70,27,30,7614,9.55,4.62,5.25,Teen,Social Media,High,19.42,2.033507853
148,19.91704436,9.005489003,73,17.40011697,64,6,45.34952922,0,1,,,,,,,,Adult,Productivity,Low,,
308,7.950983792,9.243506434,42,31.00613852,94,23,32.85346296,1,1,,,,,,,,Adult,Productivity,Low,,
105,11.11869074,6.157348479,42,11.14473065,69,22,40.43048384,0,0,,,,,,,,Adult,Productivity,Low,,
263,16.473528,11.29842664,40,6.468065949,72,28,41.63096542,1,0,,,,,,,,Adult,Productivity,Low,,
248,13.41158879,13.701828,175,22.91458612,18,11,36.08575729,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,27,29,31,5465,6.64,2.76,0.18,Young Adult,Gaming,Medium,9.58,1.442771084
,,,,,,,,,,51,23,32,6173,7.45,1.33,0.02,Teen,Productivity,Medium,8.8,1.181208054
,,,,,,,,,,24,5,47,1971,7.47,1.61,4.18,Teen,Social Media,Medium,13.26,1.775100402
,,,,,,,,,,63,21,35,2081,2.67,3.63,3.39,Adult,Gaming,Low,9.69,3.629213483
,,,,,,,,,,49,26,41,1580,9.75,4.16,4.84,Teen,Social Media,High,18.75,1.923076923
348,9.763713696,13.79168945,29,34.33961121,36,25,47.09724718,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,82,10,45,6408,6.57,4.21,3.04,Young Adult,Gaming,Medium,13.82,2.103500761
69,5.503704025,14.59799972,30,5.091517909,16,10,30.41419637,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,73,24,49,5869,6.38,0.38,4.32,Young Adult,Social Media,Medium,11.08,1.736677116
,,,,,,,,,,81,9,37,7002,6.93,0.22,2.47,Young Adult,Social Media,Medium,9.62,1.388167388
396,14.32044257,13.41854808,113,21.30731846,46,9,36.26954227,1,0,,,,,,,,Adult,Productivity,Low,,
32,1.709372036,7.699272353,8,16.75494544,42,25,34.93895171,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,6,31,6323,5.85,2.74,5.81,Young Adult,Social Media,Medium,14.4,2.461538462
132,19.56022331,5.713382405,152,34.13979496,92,25,40.33452208,1,1,,,,,,,,Adult,Productivity,Low,,
256,5.960429542,10.75687717,194,1.624499656,23,12,43.56898056,1,0,,,,,,,,Adult,Productivity,Low,,
363,5.075327339,11.0568954,158,27.21346595,33,1,48.21638374,1,1,,,,,,,,Adult,Productivity,Low,,
278,9.451895828,4.157240366,35,14.75250529,49,4,34.85995493,1,0,,,,,,,,Adult,Productivity,Low,,
263,16.473528,11.29842664,40,6.468065949,72,28,41.63096542,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,58,17,45,5933,7.25,1.94,0.94,Teen,Productivity,Medium,10.13,1.397241379
152,1.749537302,7.435023233,54,6.085741851,27,8,42.13116157,0,0,,,,,,,,Adult,Productivity,Low,,
105,3.257064308,10.32312431,65,9.590069195,80,10,39.26888226,0,0,,,,,,,,Adult,Productivity,Low,,
350,8.064435568,3.107941668,187,15.73038947,86,5,40.94044987,1,0,,,,,,,,Adult,Productivity,Low,,
103,3.407687095,8.996718383,109,4.494941753,19,21,35.35324301,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,60,16,35,6222,5.34,1.35,4.56,Young Adult,Social Media,Medium,11.25,2.106741573
,,,,,,,,,,89,9,35,3294,8.7,4.08,5.05,Teen,Social Media,High,17.83,2.049425287
,,,,,,,,,,23,21,45,5992,9.79,3.78,0.05,Teen,Gaming,High,13.62,1.391215526
392,5.663250802,3.148053353,63,20.46254382,23,11,39.13512098,1,0,,,,,,,,Adult,Productivity,Low,,
165,3.658571914,11.67515414,46,2.501624882,96,15,31.81753933,1,0,,,,,,,,Adult,Productivity,Low,,
67,17.74493971,7.135850624,32,30.39275793,98,23,31.83040538,1,1,,,,,,,,Adult,Productivity,Low,,
229,14.14604653,12.00308011,117,33.79369606,80,6,30.18191819,0,0,,,,,,,,Adult,Productivity,Low,,
183,18.98800006,5.176756621,78,19.48848287,80,1,32.07430249,0,0,,,,,,,,Adult,Productivity,Low,,
267,4.414501221,8.504349792,154,20.41075306,25,16,45.2677335,1,1,,,,,,,,Adult,Productivity,Low,,
176,13.17651544,7.992423022,32,2.204360526,70,24,41.50653886,0,0,,,,,,,,Adult,Productivity,Low,,
9,1.92680141,0.505558683,187,2.658641777,49,19,29.86542435,1,0,,,,,,,,Adult,Productivity,Low,,
305,16.57459318,7.75277902,173,29.2418456,62,13,38.73278897,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,87,12,45,3816,9.82,3.49,0.7,Teen,Gaming,High,14.01,1.426680244
356,5.291783105,5.358809334,120,25.95293724,5,21,30.16470429,1,0,,,,,,,,Adult,Productivity,Low,,
259,6.297124857,5.344492728,54,33.71214707,51,10,29.58585539,1,0,,,,,,,,Adult,Productivity,Low,,
353,11.21003973,5.068117969,104,3.581735953,37,3,35.92300096,1,0,,,,,,,,Adult,Productivity,Low,,
195,2.818764496,8.344493348,63,12.43659577,67,18,45.90734593,0,1,,,,,,,,Adult,Productivity,Low,,
66,3.739033342,8.072030158,162,10.28061875,74,27,42.01843249,1,0,,,,,,,,Adult,Productivity,Low,,
300,1.110293768,1.040227869,86,14.31542478,8,7,44.13951637,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,24,45,6225,6.49,2.06,2.12,Young Adult,Social Media,Medium,10.67,1.644067797
,,,,,,,,,,93,10,30,1830,5.02,3.75,3.38,Young Adult,Gaming,Medium,12.15,2.420318725
244,5.049610673,10.9717096,51,7.305601739,45,16,37.86943388,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,12,43,6906,6.27,1.96,5.04,Young Adult,Social Media,Medium,13.27,2.116427432
349,19.30851142,9.048934163,144,2.596142143,7,15,40.05510876,1,0,,,,,,,,Adult,Productivity,Low,,
110,5.97628271,14.70791774,161,10.23735702,65,16,29.37041956,1,0,,,,,,,,Adult,Productivity,Low,,
179,18.13136588,1.176617952,115,26.33219464,30,11,31.8464498,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,20,9,47,4059,4.8,0.46,5.03,Young Adult,Social Media,Low,10.29,2.14375
235,0.404560352,9.749901462,46,18.72285061,9,17,42.52665983,0,0,,,,,,,,Adult,Productivity,Low,,
6,13.45575598,12.08541778,180,2.278290289,32,28,34.67205325,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,62,23,49,5146,8.49,4.98,0.19,Teen,Gaming,High,13.66,1.608951708
407,13.7917972,2.836754552,86,16.03815792,76,3,45.60156131,1,1,,,,,,,,Adult,Productivity,Low,,
6,19.17817791,6.382773093,171,3.462153253,39,4,37.54842606,1,0,,,,,,,,Adult,Productivity,Low,,
192,11.83842987,0.600486921,63,4.919588722,10,18,38.71536221,0,0,,,,,,,,Adult,Productivity,Low,,
355,1.72372419,7.877854026,81,25.32881272,35,11,47.50529274,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,57,28,48,4343,9.97,0.23,1.35,Teen,Productivity,High,11.55,1.158475426
244,5.049610673,10.9717096,51,7.305601739,45,16,37.86943388,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,14,45,2982,6.59,1.08,2.07,Young Adult,Social Media,Medium,9.74,1.477996965
,,,,,,,,,,35,6,46,4506,3.78,2.95,5.98,Adult,Social Media,Low,12.71,3.362433862
17,2.657157029,4.988709795,85,16.8259803,41,29,45.04194317,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,81,21,32,5070,7.9,0.11,2.93,Teen,Social Media,Medium,10.94,1.384810127
164,16.24296312,14.00869277,147,30.88843033,53,25,42.16589358,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,11,13,43,2012,5.86,4.57,3.35,Young Adult,Gaming,Medium,13.78,2.351535836
139,11.48288356,5.698865712,57,17.35610405,91,21,49.18853245,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,49,26,41,1580,9.75,4.16,4.84,Teen,Social Media,High,18.75,1.923076923
105,3.257064308,10.32312431,65,9.590069195,80,10,39.26888226,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,24,21,33,6308,2.45,1.34,2.19,Adult,Social Media,Low,5.98,2.440816327
,,,,,,,,,,16,13,40,2635,5.24,2.3,0.52,Young Adult,Gaming,Medium,8.06,1.538167939
167,0.917243584,1.974788555,114,18.85107103,48,26,36.67847813,0,0,,,,,,,,Adult,Productivity,Low,,
152,1.749537302,7.435023233,54,6.085741851,27,8,42.13116157,0,0,,,,,,,,Adult,Productivity,Low,,
319,7.853399916,8.251616613,103,14.04281685,27,13,48.62253746,1,1,,,,,,,,Adult,Productivity,Low,,
117,7.16261329,0.090527946,109,1.035002315,89,12,32.69725006,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,18,28,39,6104,9.04,4.9,4.93,Teen,Social Media,High,18.87,2.087389381
281,9.928484932,6.198263993,1,23.77719379,54,5,36.86556393,1,0,,,,,,,,Adult,Productivity,Low,,
126,8.14971173,3.93625045,68,28.45262856,50,9,41.21307533,0,0,,,,,,,,Adult,Productivity,Low,,
263,16.473528,11.29842664,40,6.468065949,72,28,41.63096542,1,0,,,,,,,,Adult,Productivity,Low,,
219,17.76662497,6.82595066,133,33.71135872,19,3,39.34494741,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,6,46,2470,7.65,2.38,0.53,Teen,Gaming,Medium,10.56,1.380392157
265,14.9064486,1.429744264,63,17.70033559,6,10,47.62586316,1,1,,,,,,,,Adult,Productivity,Low,,
139,8.623458051,2.396816357,157,22.17987102,45,29,43.13896353,1,0,,,,,,,,Adult,Productivity,Low,,
33,13.57565001,3.703079674,161,30.97566251,51,14,30.6705012,1,0,,,,,,,,Adult,Productivity,Low,,
394,7.237070948,13.55210833,198,17.31256511,78,3,30.22300784,1,0,,,,,,,,Adult,Productivity,Low,,
19,6.99145599,12.61861429,162,18.5466867,84,17,34.52378279,1,0,,,,,,,,Adult,Productivity,Low,,
169,13.62891112,7.616254148,115,29.98209841,47,1,44.0267949,0,1,,,,,,,,Adult,Productivity,Low,,
333,0.967715058,3.115427661,154,19.02901451,17,15,49.24808755,1,1,,,,,,,,Adult,Productivity,Low,,
46,13.03049628,8.053266682,96,20.42484403,97,12,45.04237769,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,18,13,33,2682,7.44,2.4,0.63,Teen,Gaming,Medium,10.47,1.407258065
148,19.91704436,9.005489003,73,17.40011697,64,6,45.34952922,0,1,,,,,,,,Adult,Productivity,Low,,
54,18.60733501,6.337009891,152,1.322504743,60,27,33.26196229,1,0,,,,,,,,Adult,Productivity,Low,,
171,19.89155516,3.809064471,169,15.9950935,29,25,37.51495332,1,0,,,,,,,,Adult,Productivity,Low,,
19,6.99145599,12.61861429,162,18.5466867,84,17,34.52378279,1,0,,,,,,,,Adult,Productivity,Low,,
313,5.750027397,6.278753913,137,25.6195132,77,29,36.37371246,1,0,,,,,,,,Adult,Productivity,Low,,
256,17.2220519,6.034492309,184,34.63228693,83,22,32.73444118,1,0,,,,,,,,Adult,Productivity,Low,,
390,1.599390495,12.47900378,91,15.19520686,55,2,29.3496918,1,0,,,,,,,,Adult,Productivity,Low,,
241,17.35725878,5.094830166,7,4.59835919,88,11,41.74259851,1,0,,,,,,,,Adult,Productivity,Low,,
263,2.641025616,3.032628564,81,6.656837956,54,5,46.62331545,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,24,45,6225,6.49,2.06,2.12,Young Adult,Social Media,Medium,10.67,1.644067797
259,6.297124857,5.344492728,54,33.71214707,51,10,29.58585539,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,14,20,37,3479,4.64,2.62,3.18,Young Adult,Social Media,Low,10.44,2.25
226,12.35543817,8.818704748,142,12.35630188,5,3,49.29292077,0,1,,,,,,,,Adult,Productivity,Low,,
130,16.7555811,3.573591604,27,11.60636768,93,2,32.48878396,1,0,,,,,,,,Adult,Productivity,Low,,
364,1.501281004,11.78079055,25,2.791250423,63,29,31.12948611,1,0,,,,,,,,Adult,Productivity,Low,,
191,12.55619944,3.418725326,125,28.87819519,60,2,28.92292692,0,0,,,,,,,,Adult,Productivity,Low,,
333,0.967715058,3.115427661,154,19.02901451,17,15,49.24808755,1,1,,,,,,,,Adult,Productivity,Low,,
349,19.30851142,9.048934163,144,2.596142143,7,15,40.05510876,1,0,,,,,,,,Adult,Productivity,Low,,
391,1.92491253,12.76837553,128,18.91881927,51,18,39.18393203,1,0,,,,,,,,Adult,Productivity,Low,,
56,10.07069369,8.783782296,196,9.339708097,12,16,33.83102142,1,0,,,,,,,,Adult,Productivity,Low,,
293,8.036535939,4.984987724,166,9.84793451,18,9,38.1078289,1,0,,,,,,,,Adult,Productivity,Low,,
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
397,15.29095202,2.775143983,92,3.091578892,71,5,44.22518391,1,1,,,,,,,,Adult,Productivity,Low,,
148,19.91704436,9.005489003,73,17.40011697,64,6,45.34952922,0,1,,,,,,,,Adult,Productivity,Low,,
261,6.903405368,11.25676267,67,24.65428596,40,18,28.91680381,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,56,5,43,2631,8.42,2,0.02,Teen,Productivity,High,10.44,1.239904988
245,18.67538253,7.219752421,144,30.51746734,24,22,44.81619857,1,1,,,,,,,,Adult,Productivity,Low,,
335,17.03347613,0.533123469,120,27.860461,48,21,48.22662341,1,1,,,,,,,,Adult,Productivity,Low,,
218,14.6277824,0.98200337,135,32.6740426,9,4,39.40497648,0,0,,,,,,,,Adult,Productivity,Low,,
406,14.20732884,1.410481261,150,18.76565252,83,2,41.53482764,1,0,,,,,,,,Adult,Productivity,Low,,
195,2.818764496,8.344493348,63,12.43659577,67,18,45.90734593,0,1,,,,,,,,Adult,Productivity,Low,,
405,17.61916338,8.68341975,154,4.099592674,94,25,32.45457232,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,21,7,39,5452,8.14,0.33,1.92,Teen,Productivity,High,10.39,1.276412776
329,7.069343109,1.04595573,64,1.607304344,68,25,31.27553711,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,17,38,7713,5.02,0.53,0.55,Young Adult,Productivity,Medium,6.1,1.215139442
267,4.414501221,8.504349792,154,20.41075306,25,16,45.2677335,1,1,,,,,,,,Adult,Productivity,Low,,
244,5.049610673,10.9717096,51,7.305601739,45,16,37.86943388,1,0,,,,,,,,Adult,Productivity,Low,,
308,0.203178769,10.47974598,84,21.02969017,62,7,37.89526227,1,0,,,,,,,,Adult,Productivity,Low,,
259,6.297124857,5.344492728,54,33.71214707,51,10,29.58585539,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,31,8,48,5777,4.69,3.23,3.07,Young Adult,Gaming,Low,10.99,2.343283582
59,12.9375569,11.2611657,149,18.76277559,64,23,31.22022783,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,57,28,48,4343,9.97,0.23,1.35,Teen,Productivity,High,11.55,1.158475426
139,8.623458051,2.396816357,157,22.17987102,45,29,43.13896353,1,0,,,,,,,,Adult,Productivity,Low,,
241,17.35725878,5.094830166,7,4.59835919,88,11,41.74259851,1,0,,,,,,,,Adult,Productivity,Low,,
407,13.7917972,2.836754552,86,16.03815792,76,3,45.60156131,1,1,,,,,,,,Adult,Productivity,Low,,
312,16.06197406,8.070396205,111,14.44853285,5,1,40.35266094,1,0,,,,,,,,Adult,Productivity,Low,,
344,6.878428932,8.661176346,195,1.308461758,5,7,32.94154346,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,24,5,47,1971,7.47,1.61,4.18,Teen,Social Media,Medium,13.26,1.775100402
313,5.750027397,6.278753913,137,25.6195132,77,29,36.37371246,1,0,,,,,,,,Adult,Productivity,Low,,
54,18.60733501,6.337009891,152,1.322504743,60,27,33.26196229,1,0,,,,,,,,Adult,Productivity,Low,,
237,19.17497579,1.363628263,186,28.83871187,54,28,43.97155802,1,0,,,,,,,,Adult,Productivity,Low,,
384,0.872811215,2.742005722,32,3.209537922,40,22,33.30643207,1,0,,,,,,,,Adult,Productivity,Low,,
59,12.9375569,11.2611657,149,18.76277559,64,23,31.22022783,0,0,,,,,,,,Adult,Productivity,Low,,
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
241,17.35725878,5.094830166,7,4.59835919,88,11,41.74259851,1,0,,,,,,,,Adult,Productivity,Low,,
331,9.199576716,3.396543535,168,14.05908079,22,27,37.99630136,1,0,,,,,,,,Adult,Productivity,Low,,
192,11.83842987,0.600486921,63,4.919588722,10,18,38.71536221,0,0,,,,,,,,Adult,Productivity,Low,,
117,2.35794558,5.719467345,34,5.465394298,78,3,44.74467381,0,1,,,,,,,,Adult,Productivity,Low,,
117,4.333285111,13.9974241,100,29.5582036,59,12,43.15547665,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,9,49,6177,5.12,2.85,3.21,Young Adult,Social Media,Medium,11.18,2.18359375
226,12.35543817,8.818704748,142,12.35630188,5,3,49.29292077,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,50,16,32,3744,9.14,2.1,3.46,Teen,Social Media,High,14.7,1.608315098
58,5.157856616,9.278092496,88,20.74574505,39,8,43.22754952,0,0,,,,,,,,Adult,Productivity,Low,,
176,13.17651544,7.992423022,32,2.204360526,70,24,41.50653886,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,9,49,6177,5.12,2.85,3.21,Young Adult,Social Media,Medium,11.18,2.18359375
,,,,,,,,,,49,26,41,1580,9.75,4.16,4.84,Teen,Social Media,High,18.75,1.923076923
392,4.257482481,9.608452287,199,4.010475961,7,15,30.67046867,1,0,,,,,,,,Adult,Productivity,Low,,
389,19.35485298,8.048799144,53,7.102908996,16,10,32.34435078,1,0,,,,,,,,Adult,Productivity,Low,,
330,14.84537983,8.618605196,149,19.98603087,35,13,43.30359922,1,0,,,,,,,,Adult,Productivity,Low,,
333,0.967715058,3.115427661,154,19.02901451,17,15,49.24808755,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,11,8,45,4261,7.21,4.58,5.37,Teen,Social Media,Medium,17.16,2.380027739
52,4.871768447,8.97930733,10,16.55269132,88,17,47.83876383,1,1,,,,,,,,Adult,Productivity,Low,,
76,5.649539917,5.854612341,104,33.9017792,26,14,40.1836493,0,0,,,,,,,,Adult,Productivity,Low,,
165,3.658571914,11.67515414,46,2.501624882,96,15,31.81753933,1,0,,,,,,,,Adult,Productivity,Low,,
245,18.67538253,7.219752421,144,30.51746734,24,22,44.81619857,1,1,,,,,,,,Adult,Productivity,Low,,
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
148,6.672025327,10.42107823,181,16.71130789,93,12,43.88556064,1,0,,,,,,,,Adult,Productivity,Low,,
85,18.9292714,14.86439567,41,27.27597452,94,29,47.21310415,1,1,,,,,,,,Adult,Productivity,Low,,
120,11.56089905,14.52151129,108,27.20903969,47,4,45.95083266,0,1,,,,,,,,Adult,Productivity,Low,,
171,19.89155516,3.809064471,169,15.9950935,29,25,37.51495332,1,0,,,,,,,,Adult,Productivity,Low,,
85,16.8998415,7.226687207,182,3.381009995,41,14,49.64093636,1,1,,,,,,,,Adult,Productivity,Low,,
308,7.950983792,9.243506434,42,31.00613852,94,23,32.85346296,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,9,35,3294,8.7,4.08,5.05,Teen,Social Media,High,17.83,2.049425287
350,11.48862014,7.49756954,135,15.51177993,59,22,42.30442403,1,0,,,,,,,,Adult,Productivity,Low,,
376,14.19280579,3.473929594,130,28.09112615,74,23,34.72329274,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,48,5,47,5364,4,4.38,4.5,Adult,Social Media,Low,12.88,3.22
,,,,,,,,,,51,23,32,6173,7.45,1.33,0.02,Teen,Productivity,Medium,8.8,1.181208054
52,4.871768447,8.97930733,10,16.55269132,88,17,47.83876383,1,1,,,,,,,,Adult,Productivity,Low,,
378,6.022939973,8.256383599,22,3.231288916,49,17,28.94982219,1,0,,,,,,,,Adult,Productivity,Low,,
17,2.657157029,4.988709795,85,16.8259803,41,29,45.04194317,0,1,,,,,,,,Adult,Productivity,Low,,
329,7.069343109,1.04595573,64,1.607304344,68,25,31.27553711,1,0,,,,,,,,Adult,Productivity,Low,,
384,0.872811215,2.742005722,32,3.209537922,40,22,33.30643207,1,0,,,,,,,,Adult,Productivity,Low,,
229,14.82418433,13.98361442,14,34.66504467,54,27,45.08184382,0,1,,,,,,,,Adult,Productivity,Low,,
267,4.414501221,8.504349792,154,20.41075306,25,16,45.2677335,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,5,37,7070,4.38,0.32,1.4,Young Adult,Productivity,Low,6.1,1.392694064
271,18.39040273,7.321044356,36,31.8658342,19,18,46.15108702,1,1,,,,,,,,Adult,Productivity,Low,,
85,19.39378366,5.37207269,194,18.62085247,91,28,38.47239885,1,0,,,,,,,,Adult,Productivity,Low,,
148,6.672025327,10.42107823,181,16.71130789,93,12,43.88556064,1,0,,,,,,,,Adult,Productivity,Low,,
397,15.29095202,2.775143983,92,3.091578892,71,5,44.22518391,1,1,,,,,,,,Adult,Productivity,Low,,
308,7.950983792,9.243506434,42,31.00613852,94,23,32.85346296,1,1,,,,,,,,Adult,Productivity,Low,,
192,11.83842987,0.600486921,63,4.919588722,10,18,38.71536221,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,10,33,1004,2.31,3.01,1.42,Adult,Gaming,Low,6.74,2.917748918
155,5.134504343,6.163879897,148,25.62570048,69,8,38.96162501,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,81,9,37,7002,6.93,0.22,2.47,Young Adult,Social Media,Medium,9.62,1.388167388
,,,,,,,,,,31,17,45,1853,3.03,1.47,2.09,Adult,Social Media,Low,6.59,2.174917492
169,13.62891112,7.616254148,115,29.98209841,47,1,44.0267949,0,1,,,,,,,,Adult,Productivity,Low,,
305,16.57459318,7.75277902,173,29.2418456,62,13,38.73278897,1,0,,,,,,,,Adult,Productivity,Low,,
356,5.291783105,5.358809334,120,25.95293724,5,21,30.16470429,1,0,,,,,,,,Adult,Productivity,Low,,
265,14.9064486,1.429744264,63,17.70033559,6,10,47.62586316,1,1,,,,,,,,Adult,Productivity,Low,,
18,19.06612976,0.751102193,75,23.49627595,12,4,42.09817892,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,10,39,3959,5.02,2.25,4.27,Young Adult,Social Media,Medium,11.54,2.298804781
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
222,1.973724067,13.01486397,72,19.10848566,27,4,43.75911454,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,10,39,3959,5.02,2.25,4.27,Young Adult,Social Media,Medium,11.54,2.298804781
,,,,,,,,,,72,28,43,6053,6.74,2.77,2.86,Young Adult,Social Media,Medium,12.37,1.835311573
